disease,drug,phase,status,target,num_ev_strings
nasopharyngeal neoplasm,DOCETAXEL,2,Recruiting,TUBB,1
squamous cell carcinoma,PACLITAXEL,3,Unknown status,TUBB,1
nasopharyngeal neoplasm,DOCETAXEL,2,Not yet recruiting,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,0,Unknown status,TUBB,1
squamous cell carcinoma,PACLITAXEL,3,Terminated,TUBB,1
verrucous carcinoma,PACLITAXEL,1,Terminated,TUBB,1
vulvar carcinoma,DOCETAXEL,1,Completed,TUBB,1
nasal cavity squamous cell carcinoma,DOCETAXEL,2,Recruiting,TUBB,1
myocardial infarction,PACLITAXEL,3,Completed,TUBB,1
myocardial infarction,COLCHICINE,4,Completed,TUBB,1
squamous cell carcinoma,PACLITAXEL,3,Completed,TUBB,1
squamous cell carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
squamous cell carcinoma,PACLITAXEL,2,Withdrawn,TUBB,1
squamous cell carcinoma,PACLITAXEL,2,Terminated,TUBB,1
squamous cell lung carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
squamous cell lung carcinoma,DOCETAXEL,3,Completed,TUBB,1
squamous cell lung carcinoma,DOCETAXEL,3,Recruiting,TUBB,1
squamous cell lung carcinoma,PACLITAXEL,3,Completed,TUBB,1
nasopharyngeal neoplasm,PACLITAXEL,2,"Active, not recruiting",TUBB,1
non-Hodgkins lymphoma,PACLITAXEL,1,Terminated,TUBB,1
squamous cell lung carcinoma,VINORELBINE,3,Completed,TUBB,1
non-Hodgkins lymphoma,PACLITAXEL,2,Completed,TUBB,1
uterine neoplasm,PACLITAXEL,3,Unknown status,TUBB,1
non-Hodgkins lymphoma,PACLITAXEL,3,Completed,TUBB,1
thyroid carcinoma,PACLITAXEL,1,Completed,TUBB,1
non-Hodgkins lymphoma,VINBLASTINE,4,Unknown status,TUBB,1
uterine sarcoma,IXABEPILONE,2,Completed,TUBB,1
squamous cell lung carcinoma,PACLITAXEL,4,Not yet recruiting,TUBB,1
squamous cell lung carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
squamous cell lung carcinoma,DOCETAXEL,4,Unknown status,TUBB,1
non-Hodgkins lymphoma,VINCRISTINE,1,Recruiting,TUBB,1
squamous cell lung carcinoma,PACLITAXEL,2,Completed,TUBB,1
non-Hodgkins lymphoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
squamous cell lung carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
squamous cell lung carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
non-Hodgkins lymphoma,VINCRISTINE,2,Unknown status,TUBB,1
uterine sarcoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
squamous cell lung carcinoma,PACLITAXEL,1,Terminated,TUBB,1
squamous cell lung carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
vascular disease,COLCHICINE,2,Completed,TUBB,1
neuroendocrine neoplasm,PACLITAXEL,2,Recruiting,TUBB,1
thyroid carcinoma,PACLITAXEL,3,Withdrawn,TUBB,1
neuroblastoma,VINORELBINE,2,Completed,TUBB,1
neoplasm,VINFLUNINE,4,n/a,TUBB,1
upper aerodigestive tract neoplasm,DOCETAXEL,3,Completed,TUBB,1
upper aerodigestive tract neoplasm,DOCETAXEL,2,Terminated,TUBB,1
upper aerodigestive tract neoplasm,DOCETAXEL,2,Not yet recruiting,TUBB,1
upper aerodigestive tract neoplasm,DOCETAXEL,1,Unknown status,TUBB,1
urogenital neoplasm,PACLITAXEL,1,Recruiting,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,4,Recruiting,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,4,Completed,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,3,Unknown status,TUBB,1
urogenital neoplasm,PACLITAXEL,3,"Active, not recruiting",TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,3,Not yet recruiting,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,3,Completed,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,3,"Active, not recruiting",TUBB,1
urogenital neoplasm,VINFLUNINE,3,"Active, not recruiting",TUBB,1
neoplasm,MIRVETUXIMAB SORAVTANSINE,1,"Active, not recruiting",TUBB,1
neoplasm,VINCRISTINE,2,Recruiting,TUBB,1
neoplasm,IXABEPILONE,4,n/a,TUBB,1
neoplasm,VINCRISTINE,3,"Active, not recruiting",TUBB,1
neoplasm,VINCRISTINE,4,n/a,TUBB,1
neoplasm,IXABEPILONE,1,Withdrawn,TUBB,1
urogenital neoplasm,VINFLUNINE,3,Recruiting,TUBB,1
neoplasm,IXABEPILONE,1,"Active, not recruiting",TUBB,1
urothelial carcinoma,CABAZITAXEL,2,Recruiting,TUBB,1
neoplasm,VINFLUNINE,1,Completed,TUBB,1
upper aerodigestive tract neoplasm,DOCETAXEL,4,Completed,TUBB,1
neoplasm,VINBLASTINE,4,n/a,TUBB,1
upper aerodigestive tract neoplasm,PACLITAXEL,1,Completed,TUBB,1
urethral neoplasm,VINBLASTINE,3,Completed,TUBB,1
urethral neoplasm,IXABEPILONE,2,Completed,TUBB,1
neoplasm,PACLITAXEL,2,"Active, not recruiting",TUBB,1
neoplasm,PACLITAXEL,2,Withdrawn,TUBB,1
ureteral neoplasm,IXABEPILONE,2,Completed,TUBB,1
neoplasm,PACLITAXEL,3,Unknown status,TUBB,1
neoplasm,PACLITAXEL,4,Unknown status,TUBB,1
urethral neoplasm,PACLITAXEL,2,Terminated,TUBB,1
upper aerodigestive tract neoplasm,VINORELBINE,2,Unknown status,TUBB,1
urethral neoplasm,VINBLASTINE,2,Completed,TUBB,1
neoplasm,PACLITAXEL,4,n/a,TUBB,1
urogenital neoplasm,DOCETAXEL,3,"Active, not recruiting",TUBB,1
neoplasm,VINBLASTINE,2,Unknown status,TUBB,1
neoplasm,PACLITAXEL POLIGLUMEX,4,n/a,TUBB,1
upper aerodigestive tract neoplasm,PACLITAXEL,3,Unknown status,TUBB,1
neoplasm,SAGOPILONE,1,Completed,TUBB,1
urogenital neoplasm,DOCETAXEL,3,Recruiting,TUBB,1
upper aerodigestive tract neoplasm,PACLITAXEL,2,Unknown status,TUBB,1
neoplasm,TRASTUZUMAB EMTANSINE,2,Completed,TUBB,1
upper aerodigestive tract neoplasm,PACLITAXEL,2,"Active, not recruiting",TUBB,1
neoplasm,VERUBULIN,1,Completed,TUBB,1
neoplasm,VINBLASTINE,2,Completed,TUBB,1
neoplasm,VINBLASTINE,2,Recruiting,TUBB,1
squamous cell carcinoma,PACLITAXEL,1,Completed,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
thyroid carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
neoplasm,INDIBULIN,1,Completed,TUBB,1
triple-negative breast cancer,PACLITAXEL,1,Recruiting,TUBB,1
triple-negative breast cancer,ERIBULIN,2,"Active, not recruiting",TUBB,1
urothelial carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,1
triple-negative breast cancer,DOCETAXEL,2,"Active, not recruiting",TUBB,1
urothelial carcinoma,ERIBULIN,1,Recruiting,TUBB,1
transitional cell carcinoma of kidney,VINBLASTINE,3,Completed,TUBB,1
transitional cell carcinoma of kidney,VINBLASTINE,2,Completed,TUBB,1
neoplasm,DOCETAXEL,1,Withdrawn,TUBB,1
neuroblastoma,VINCRISTINE,1,Recruiting,TUBB,1
transitional cell carcinoma of kidney,PACLITAXEL,2,Terminated,TUBB,1
transitional cell carcinoma of kidney,IXABEPILONE,2,Completed,TUBB,1
transitional cell carcinoma of kidney,DOCETAXEL,2,Unknown status,TUBB,1
transitional cell carcinoma of kidney,DOCETAXEL,2,Completed,TUBB,1
tongue neoplasm,IXABEPILONE,2,Completed,TUBB,1
urethral neoplasm,DOCETAXEL,2,Completed,TUBB,1
thyroid carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
thyroid carcinoma,PACLITAXEL,2,Terminated,TUBB,1
urothelial carcinoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
thyroid carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
urothelial carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
urothelial carcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
urothelial carcinoma,PACLITAXEL,2,Recruiting,TUBB,1
neuroblastoma,VINCRISTINE,3,Recruiting,TUBB,1
neoplasm,DOCETAXEL,2,Recruiting,TUBB,1
neoplasm of mature B-cells,VINCRISTINE,2,Unknown status,TUBB,1
neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
undifferentiated carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
neoplasm,FOSBRETABULIN,2,Completed,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,1,Recruiting,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,1,Completed,TUBB,1
unspecified peripheral T-cell lymphoma,VINCRISTINE,1,"Active, not recruiting",TUBB,1
urothelial carcinoma,DOCETAXEL,1,Recruiting,TUBB,1
neoplasm,ERIBULIN,4,n/a,TUBB,1
neoplasm,VINORELBINE,1,Terminated,TUBB,1
neoplasm,ERIBULIN,2,Not yet recruiting,TUBB,1
urothelial carcinoma,DOCETAXEL,2,Recruiting,TUBB,1
unspecified peripheral T-cell lymphoma,BRENTUXIMAB VEDOTIN,2,Recruiting,TUBB,1
neoplasm,VINORELBINE,2,Recruiting,TUBB,1
neoplasm of mature B-cells,VINCRISTINE,2,Not yet recruiting,TUBB,1
neoplasm,ERIBULIN,1,"Active, not recruiting",TUBB,1
neoplasm,VINORELBINE,4,n/a,TUBB,1
neoplasm of mature B-cells,VINCRISTINE,1,Completed,TUBB,1
triple-negative breast cancer,PACLITAXEL,3,"Active, not recruiting",TUBB,1
neoplasm,DOCETAXEL,4,n/a,TUBB,1
neoplasm of mature B-cells,VINCRISTINE,1,Terminated,TUBB,1
neoplasm,DOCETAXEL,4,Unknown status,TUBB,1
neoplasm of mature B-cells,VINCRISTINE,2,"Active, not recruiting",TUBB,1
triple-negative breast cancer,PACLITAXEL,2,Recruiting,TUBB,1
neoplasm,DOCETAXEL,2,Withdrawn,TUBB,1
squamous cell carcinoma,PACLITAXEL,1,Recruiting,TUBB,1
small cell carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
squamous cell carcinoma,PACLITAXEL,0,Not yet recruiting,TUBB,1
prostate adenocarcinoma,DOCETAXEL,4,Completed,TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,DOCETAXEL,3,Unknown status,TUBB,1
ovarian cystadenocarcinoma,DOCETAXEL,1,Completed,TUBB,1
ovarian cystadenocarcinoma,DOCETAXEL,2,Completed,TUBB,1
prostate adenocarcinoma,DOCETAXEL,3,Not yet recruiting,TUBB,1
ovarian cystadenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,DOCETAXEL,2,Withdrawn,TUBB,1
ovarian mucinous adenocarcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
ovarian mucinous adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
ovarian mucinous adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
ovarian mucinous adenocarcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
ovarian mucinous cystadenocarcinoma,DOCETAXEL,1,Completed,TUBB,1
ovarian mucinous cystadenocarcinoma,PACLITAXEL,2,Completed,TUBB,1
ovarian mucinous cystadenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,DOCETAXEL,1,Withdrawn,TUBB,1
ovarian neoplasm,PACLITAXEL,2,Recruiting,TUBB,1
ovarian neoplasm,PACLITAXEL,2,Terminated,TUBB,1
ovarian neoplasm,PACLITAXEL,3,Recruiting,TUBB,1
ovarian neoplasm,PACLITAXEL,3,Terminated,TUBB,1
prostate adenocarcinoma,DOCETAXEL,1,Recruiting,TUBB,1
prostate adenocarcinoma,CABAZITAXEL,3,Recruiting,TUBB,1
prostate adenocarcinoma,CABAZITAXEL,3,Completed,TUBB,1
prostate adenocarcinoma,CABAZITAXEL,2,Completed,TUBB,1
ovarian serous adenocarcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,CABAZITAXEL,1,Withdrawn,TUBB,1
prostate adenocarcinoma,CABAZITAXEL,1,Terminated,TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
prostate adenocarcinoma,ERIBULIN,2,Completed,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,2,Enrolling by invitation,TUBB,1
prostate adenocarcinoma,IXABEPILONE,1,Completed,TUBB,1
ovarian carcinoma,IXABEPILONE,2,Completed,TUBB,1
ovarian carcinoma,IXABEPILONE,2,Recruiting,TUBB,1
ovarian carcinoma,MIRVETUXIMAB SORAVTANSINE,1,Recruiting,TUBB,1
prostate carcinoma,DOCETAXEL,2,Suspended,TUBB,1
prostate carcinoma,DOCETAXEL,1,Withdrawn,TUBB,1
prostate carcinoma,DOCETAXEL,1,Not yet recruiting,TUBB,1
prostate carcinoma,DOCETAXEL,0,Recruiting,TUBB,1
prostate carcinoma,COLCHICINE,2,Withdrawn,TUBB,1
prostate carcinoma,CABAZITAXEL,4,"Active, not recruiting",TUBB,1
prostate carcinoma,CABAZITAXEL,3,Terminated,TUBB,1
ovarian carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
prostate carcinoma,CABAZITAXEL,3,"Active, not recruiting",TUBB,1
prostate carcinoma,CABAZITAXEL,2,Withdrawn,TUBB,1
prostate carcinoma,CABAZITAXEL,2,Not yet recruiting,TUBB,1
prostate carcinoma,CABAZITAXEL,2,Enrolling by invitation,TUBB,1
ovarian carcinoma,PACLITAXEL,2,Withdrawn,TUBB,1
prostate carcinoma,CABAZITAXEL,1,"Active, not recruiting",TUBB,1
prostate adenocarcinoma,PACLITAXEL POLIGLUMEX,2,Completed,TUBB,1
prostate adenocarcinoma,PACLITAXEL,2,Terminated,TUBB,1
ovarian carcinoma,PACLITAXEL,4,Unknown status,TUBB,1
prostate adenocarcinoma,IXABEPILONE,2,Terminated,TUBB,1
ovarian carcinoma,PACLITAXEL POLIGLUMEX,1,Completed,TUBB,1
ovarian carcinoma,VINORELBINE,2,Completed,TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL,1,Recruiting,TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
ovarian clear cell adenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
ovarian serous adenocarcinoma,PACLITAXEL,1,Suspended,TUBB,1
proliferative vitreoretinopathy,COLCHICINE,3,Unknown status,TUBB,1
primitive neuroectodermal tumor,VINCRISTINE,2,Completed,TUBB,1
primary biliary cirrhosis,COLCHICINE,3,Completed,TUBB,1
pancreatic carcinoma,PACLITAXEL,0,Recruiting,TUBB,1
peritoneal neoplasm,DOCETAXEL,3,Completed,TUBB,1
pancreatic carcinoma,PACLITAXEL,1,Not yet recruiting,TUBB,1
peritoneal neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
peritoneal neoplasm,DOCETAXEL,1,Terminated,TUBB,1
pancreatic carcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
peripheral vascular disease,PACLITAXEL,2,Terminated,TUBB,1
myelodysplastic syndrome,VINCRISTINE,1,Recruiting,TUBB,1
pancreatic carcinoma,PACLITAXEL,2,Enrolling by invitation,TUBB,1
peripheral neuropathy,PACLITAXEL,1,Recruiting,TUBB,1
peripheral arterial disease,PACLITAXEL,3,Recruiting,TUBB,1
peripheral arterial disease,PACLITAXEL,3,"Active, not recruiting",TUBB,1
peripheral arterial disease,PACLITAXEL,1,Completed,TUBB,1
pancreatic carcinoma,PACLITAXEL,3,Completed,TUBB,1
pericarditis,COLCHICINE,4,Completed,TUBB,1
pancreatic carcinoma,PACLITAXEL,3,Terminated,TUBB,1
pancreatic carcinoma,PACLITAXEL,4,Recruiting,TUBB,1
pancreatic ductal adenocarcinoma,PACLITAXEL,1,Recruiting,TUBB,1
pancreatic ductal adenocarcinoma,PACLITAXEL,1,Terminated,TUBB,1
pancreatic ductal adenocarcinoma,PACLITAXEL,2,Completed,TUBB,1
penile neoplasm,VINFLUNINE,2,"Active, not recruiting",TUBB,1
penile neoplasm,PACLITAXEL,2,Completed,TUBB,1
pancreatic ductal adenocarcinoma,PACLITAXEL,2,Unknown status,TUBB,1
penile neoplasm,DOCETAXEL,2,Terminated,TUBB,1
pancreatic ductal adenocarcinoma,PACLITAXEL,3,Terminated,TUBB,1
pancreatic neoplasm,DOCETAXEL,2,Terminated,TUBB,1
pancreatic neoplasm,DOCETAXEL,2,Unknown status,TUBB,1
peritoneal neoplasm,IXABEPILONE,2,Completed,TUBB,1
peritoneal neoplasm,IXABEPILONE,2,Recruiting,TUBB,1
peritoneal neoplasm,MIRVETUXIMAB SORAVTANSINE,1,Recruiting,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,0,"Active, not recruiting",TUBB,1
ovarian serous adenocarcinoma,PACLITAXEL,3,Completed,TUBB,1
precursor T-cell lymphoblastic leukemia-lymphoma,VINCRISTINE,1,Terminated,TUBB,1
ovarian serous adenocarcinoma,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
ovarian serous cystadenocarcinoma,DOCETAXEL,1,Completed,TUBB,1
pharynx cancer,DOCETAXEL,3,Completed,TUBB,1
ovarian serous cystadenocarcinoma,PACLITAXEL,1,Withdrawn,TUBB,1
ovarian serous cystadenocarcinoma,PACLITAXEL,2,Completed,TUBB,1
ovarian serous cystadenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
peritoneal neoplasm,VINORELBINE,2,Completed,TUBB,1
pancreatic adenocarcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
peritoneal neoplasm,PACLITAXEL POLIGLUMEX,3,"Active, not recruiting",TUBB,1
pancreatic adenocarcinoma,ERIBULIN,2,Completed,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,0,Unknown status,TUBB,1
peritoneal neoplasm,PACLITAXEL,1,Suspended,TUBB,1
peritoneal neoplasm,PACLITAXEL POLIGLUMEX,1,Completed,TUBB,1
peritoneal neoplasm,PACLITAXEL,3,Unknown status,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,1,Unknown status,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,1
peritoneal neoplasm,PACLITAXEL,3,Terminated,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,2,Not yet recruiting,TUBB,1
peritoneal neoplasm,PACLITAXEL,1,Withdrawn,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,3,Not yet recruiting,TUBB,1
pancreatic adenocarcinoma,PACLITAXEL,3,Recruiting,TUBB,1
peritoneal neoplasm,PACLITAXEL,1,Unknown status,TUBB,1
pancreatic carcinoma,DOCETAXEL,1,Completed,TUBB,1
ovarian carcinoma,FOSBRETABULIN,2,Terminated,TUBB,1
ovarian carcinoma,FOSBRETABULIN,1,Terminated,TUBB,1
prostate carcinoma,ERIBULIN,2,Completed,TUBB,1
sarcoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
small cell lung carcinoma,DOCETAXEL,2,Withdrawn,TUBB,1
small cell lung carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
small cell lung carcinoma,CABAZITAXEL,2,Completed,TUBB,1
penile neoplasm,CABAZITAXEL,2,Completed,TUBB,1
sex cord-gonadal stromal tumor,PACLITAXEL,2,"Active, not recruiting",TUBB,1
schizophrenia,DAVUNETIDE,2,Completed,TUBB,1
sarcoma,VINORELBINE,3,Unknown status,TUBB,1
sarcoma,VINCRISTINE,3,Withdrawn,TUBB,1
sarcoma,VINCRISTINE,3,"Active, not recruiting",TUBB,1
sarcoma,VINCRISTINE,2,Terminated,TUBB,1
sarcoma,VINCRISTINE,2,Recruiting,TUBB,1
sarcoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
sarcoma,VINCRISTINE,1,Completed,TUBB,1
sarcoma,VINBLASTINE,2,Completed,TUBB,1
sarcoma,PACLITAXEL,3,Completed,TUBB,1
sarcoma,PACLITAXEL,1,Suspended,TUBB,1
non-small cell lung carcinoma,PACLITAXEL,4,Completed,TUBB,1
non-small cell lung carcinoma,PACLITAXEL,4,Unknown status,TUBB,1
non-small cell lung carcinoma,PACLITAXEL POLIGLUMEX,2,Completed,TUBB,1
non-small cell lung carcinoma,PACLITAXEL POLIGLUMEX,2,Terminated,TUBB,1
sarcoma,PACLITAXEL,1,Completed,TUBB,1
sarcoma,PACLITAXEL,1,"Active, not recruiting",TUBB,1
non-small cell lung carcinoma,PACLITAXEL POLIGLUMEX,3,Terminated,TUBB,1
sarcoma,IXABEPILONE,2,Terminated,TUBB,1
sarcoma,ERIBULIN,2,Recruiting,TUBB,1
sarcoma,DOCETAXEL,3,Recruiting,TUBB,1
non-small cell lung carcinoma,PLINABULIN,1,Recruiting,TUBB,1
small cell lung carcinoma,PACLITAXEL,2,Terminated,TUBB,1
small cell lung carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
small cell lung carcinoma,PLINABULIN,1,Recruiting,TUBB,1
soft tissue sarcoma,DOCETAXEL,2,Unknown status,TUBB,1
squamous cell carcinoma,DOCETAXEL,4,Completed,TUBB,1
squamous cell carcinoma,DOCETAXEL,3,Completed,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,2,Suspended,TUBB,1
squamous cell carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,1
squamous cell carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,1
soft tissue sarcoma,PACLITAXEL,2,Terminated,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,3,Suspended,TUBB,1
soft tissue sarcoma,PACLITAXEL,1,Recruiting,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,4,Not yet recruiting,TUBB,1
non-small cell lung carcinoma,DOCETAXEL,4,Terminated,TUBB,1
soft tissue sarcoma,ERIBULIN,3,Completed,TUBB,1
non-small cell lung carcinoma,ERIBULIN,1,Unknown status,TUBB,1
non-small cell lung carcinoma,ERIBULIN,3,Completed,TUBB,1
small cell lung carcinoma,SAGOPILONE,1,Completed,TUBB,1
soft tissue sarcoma,DOCETAXEL,2,Recruiting,TUBB,1
soft tissue sarcoma,DOCETAXEL,1,Recruiting,TUBB,1
non-small cell lung carcinoma,IXABEPILONE,2,Terminated,TUBB,1
non-small cell lung carcinoma,PACLITAXEL,0,Recruiting,TUBB,1
non-small cell lung carcinoma,PACLITAXEL,0,Terminated,TUBB,1
non-small cell lung carcinoma,PACLITAXEL,0,Unknown status,TUBB,1
soft tissue sarcoma,DOCETAXEL,1,Completed,TUBB,1
small intestine carcinoma,PACLITAXEL,1,Completed,TUBB,1
small cell lung carcinoma,VINORELBINE,1,Completed,TUBB,1
small cell lung carcinoma,VINFLUNINE,2,Completed,TUBB,1
small cell lung carcinoma,VINCRISTINE,3,"Active, not recruiting",TUBB,1
small cell lung carcinoma,SAGOPILONE,2,Terminated,TUBB,1
non-small cell lung carcinoma,PLINABULIN,1,Terminated,TUBB,1
non-small cell lung carcinoma,PLINABULIN,3,Recruiting,TUBB,1
prostate carcinoma,IXABEPILONE,1,Completed,TUBB,1
sarcoma,DOCETAXEL,1,Recruiting,TUBB,1
prostate carcinoma,VINORELBINE,2,Unknown status,TUBB,1
obesity,COLCHICINE,1,Completed,TUBB,1
prostate carcinoma,VINORELBINE,1,Completed,TUBB,1
prostate carcinoma,VINFLUNINE,2,Completed,TUBB,1
prostate carcinoma,VINBLASTINE,3,Terminated,TUBB,1
prostate carcinoma,VINBLASTINE,2,Completed,TUBB,1
prostate carcinoma,SAGOPILONE,2,Completed,TUBB,1
oral squamous cell carcinoma,DOCETAXEL,2,Completed,TUBB,1
prostate carcinoma,PACLITAXEL POLIGLUMEX,2,Terminated,TUBB,1
oropharynx cancer,DOCETAXEL,3,Recruiting,TUBB,1
osteoarthritis,COLCHICINE,2,Completed,TUBB,1
osteosarcoma,DOCETAXEL,1,Recruiting,TUBB,1
osteosarcoma,DOCETAXEL,2,Recruiting,TUBB,1
osteosarcoma,DOCETAXEL,2,Unknown status,TUBB,1
osteosarcoma,ERIBULIN,2,Completed,TUBB,1
osteosarcoma,VINCRISTINE,1,Completed,TUBB,1
ovarian carcinoma,CABAZITAXEL,2,"Active, not recruiting",TUBB,1
prostate carcinoma,PACLITAXEL,2,Terminated,TUBB,1
ovarian carcinoma,CABAZITAXEL,2,Terminated,TUBB,1
prostate carcinoma,PACLITAXEL,1,Unknown status,TUBB,1
ovarian carcinoma,DOCETAXEL,1,Terminated,TUBB,1
ovarian carcinoma,DOCETAXEL,1,Unknown status,TUBB,1
ovarian carcinoma,DOCETAXEL,1,Withdrawn,TUBB,1
prostate carcinoma,PACLITAXEL,1,Terminated,TUBB,1
prostate carcinoma,IXABEPILONE,1,Terminated,TUBB,1
ovarian carcinoma,DOCETAXEL,2,Unknown status,TUBB,1
ovarian carcinoma,DOCETAXEL,3,Completed,TUBB,1
non-small cell lung carcinoma,VINORELBINE,3,Withdrawn,TUBB,1
prostate carcinoma,VINORELBINE,2,Withdrawn,TUBB,1
psoriasis,PACLITAXEL,2,Completed,TUBB,1
rhabdomyosarcoma,VINCRISTINE,3,Unknown status,TUBB,1
salivary gland squamous cell carcinoma,PACLITAXEL,1,Terminated,TUBB,1
non-small cell lung carcinoma,SAGOPILONE,2,Completed,TUBB,1
non-small cell lung carcinoma,TRASTUZUMAB EMTANSINE,2,Completed,TUBB,1
salivary gland squamous cell carcinoma,IXABEPILONE,2,Completed,TUBB,1
salivary gland neoplasm,PACLITAXEL,2,Recruiting,TUBB,1
non-small cell lung carcinoma,VINBLASTINE,3,Not yet recruiting,TUBB,1
non-small cell lung carcinoma,VINFLUNINE,2,Completed,TUBB,1
salivary gland neoplasm,ERIBULIN,2,Completed,TUBB,1
non-small cell lung carcinoma,VINORELBINE,1,Terminated,TUBB,1
rheumatoid arthritis,PACLITAXEL,2,Completed,TUBB,1
non-small cell lung carcinoma,VINORELBINE,2,"Active, not recruiting",TUBB,1
rhegmatogenous retinal detachment,COLCHICINE,3,Unknown status,TUBB,1
rhabdomyosarcoma,VINCRISTINE,3,Terminated,TUBB,1
rectum cancer,PACLITAXEL,1,"Active, not recruiting",TUBB,1
rhabdomyosarcoma,VINCRISTINE,2,Recruiting,TUBB,1
rhabdomyosarcoma,VINCRISTINE,2,Completed,TUBB,1
rhabdomyosarcoma,VINCRISTINE,2,"Active, not recruiting",TUBB,1
renal cell carcinoma,VINBLASTINE,2,Completed,TUBB,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB,1
renal carcinoma,VINORELBINE,2,Completed,TUBB,1
renal carcinoma,VINCRISTINE,2,Unknown status,TUBB,1
renal carcinoma,VINBLASTINE,2,Unknown status,TUBB,1
renal carcinoma,PACLITAXEL,2,Unknown status,TUBB,1
renal carcinoma,PACLITAXEL,2,Completed,TUBB,1
renal carcinoma,DOCETAXEL,1,"Active, not recruiting",TUBB,1
myocardial infarction,COLCHICINE,2,Recruiting,TUBB,1
