disease,drug,phase,status,target,num_ev_strings
renal cell carcinoma,PAZOPANIB,3,Recruiting,KIT,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,LCK,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,PDGFRA,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,PDGFRB,1
renal cell carcinoma,PAZOPANIB,3,Terminated,CSF1R,1
renal cell carcinoma,PAZOPANIB,3,Terminated,FGFR1,1
renal cell carcinoma,PAZOPANIB,3,Terminated,FGFR3,1
renal cell carcinoma,PAZOPANIB,3,Terminated,FLT1,1
renal cell carcinoma,PAZOPANIB,3,Terminated,FLT4,1
renal cell carcinoma,PAZOPANIB,3,Terminated,KDR,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,FLT4,1
renal cell carcinoma,PAZOPANIB,3,Terminated,KIT,1
renal cell carcinoma,PAZOPANIB,3,Terminated,LCK,1
renal cell carcinoma,PAZOPANIB,3,Terminated,PDGFRA,1
renal cell carcinoma,PAZOPANIB,3,Terminated,PDGFRB,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",CSF1R,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",FGFR1,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",FGFR3,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",FLT1,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",FLT4,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",ITK,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,ITK,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,FLT1,1
renal cell carcinoma,INTERFERON ALFA-2B,2,Terminated,IFNAR1,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,FGFR1,1
renal cell carcinoma,PAZOPANIB,0,Completed,FGFR3,1
renal cell carcinoma,PAZOPANIB,0,Completed,FLT1,1
renal cell carcinoma,PAZOPANIB,0,Completed,FLT4,1
renal cell carcinoma,PAZOPANIB,0,Completed,ITK,1
renal cell carcinoma,PAZOPANIB,0,Completed,KDR,1
renal cell carcinoma,PAZOPANIB,0,Completed,KIT,1
renal cell carcinoma,PAZOPANIB,0,Completed,LCK,1
renal cell carcinoma,PAZOPANIB,0,Completed,PDGFRA,1
renal cell carcinoma,PAZOPANIB,0,Completed,PDGFRB,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,CSF1R,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,FGFR3,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,FGFR3,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,FLT1,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,FLT4,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,ITK,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,KDR,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,KIT,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,LCK,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,PDGFRA,1
renal cell carcinoma,PAZOPANIB,1,Unknown status,PDGFRB,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,CSF1R,1
renal cell carcinoma,PAZOPANIB,3,Recruiting,FGFR1,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",KDR,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",KIT,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",LCK,1
renal cell carcinoma,PEGINTERFERON ALFA-2B,1,Terminated,IFNAR1,1
renal cell carcinoma,PAZOPANIB,4,n/a,FGFR3,1
renal cell carcinoma,PAZOPANIB,4,n/a,FLT1,1
renal cell carcinoma,PAZOPANIB,4,n/a,FLT4,1
renal cell carcinoma,PAZOPANIB,4,n/a,ITK,1
renal cell carcinoma,PAZOPANIB,4,n/a,KDR,1
renal cell carcinoma,PAZOPANIB,4,n/a,KIT,1
renal cell carcinoma,PAZOPANIB,4,n/a,LCK,1
renal cell carcinoma,PAZOPANIB,4,n/a,PDGFRA,1
renal cell carcinoma,PAZOPANIB,4,n/a,PDGFRB,1
renal cell carcinoma,PEGFILGRASTIM,2,Completed,CSF3R,1
renal cell carcinoma,PEGINTERFERON ALFA-2B,1,Terminated,IFNAR2,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",PDGFRA,1
renal cell carcinoma,PEMBROLIZUMAB,1,"Active, not recruiting",PDCD1,1
renal cell carcinoma,PEMBROLIZUMAB,1,Withdrawn,PDCD1,1
renal cell carcinoma,PEMBROLIZUMAB,2,"Active, not recruiting",PDCD1,1
renal cell carcinoma,PEMETREXED,2,Terminated,DHFR,1
renal cell carcinoma,PEMETREXED,2,Terminated,GART,1
renal cell carcinoma,PEMETREXED,2,Terminated,TYMS,1
renal cell carcinoma,PIDILIZUMAB,2,Terminated,PDCD1,1
renal cell carcinoma,PROPRANOLOL,2,Withdrawn,ADRB1,1
renal cell carcinoma,PROPRANOLOL,2,Withdrawn,ADRB2,1
renal cell carcinoma,RAMUCIRUMAB,2,Completed,KDR,1
renal cell carcinoma,PAZOPANIB,4,n/a,FGFR1,1
renal cell carcinoma,PAZOPANIB,4,n/a,CSF1R,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,PDGFRB,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,PDGFRA,1
renal cell carcinoma,PAZOPANIB,4,"Active, not recruiting",PDGFRB,1
renal cell carcinoma,PAZOPANIB,4,Completed,CSF1R,1
renal cell carcinoma,PAZOPANIB,4,Completed,FGFR1,1
renal cell carcinoma,PAZOPANIB,4,Completed,FGFR3,1
renal cell carcinoma,PAZOPANIB,4,Completed,FLT1,1
renal cell carcinoma,PAZOPANIB,4,Completed,FLT4,1
renal cell carcinoma,PAZOPANIB,4,Completed,ITK,1
renal cell carcinoma,PAZOPANIB,4,Completed,KDR,1
renal cell carcinoma,PAZOPANIB,4,Completed,KIT,1
renal cell carcinoma,PAZOPANIB,4,Completed,LCK,1
renal cell carcinoma,PAZOPANIB,4,Completed,PDGFRA,1
renal cell carcinoma,PAZOPANIB,4,Completed,PDGFRB,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,CSF1R,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,FGFR1,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,FGFR3,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,FLT1,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,FLT4,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,ITK,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,KDR,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,KIT,1
renal cell carcinoma,PAZOPANIB,4,Recruiting,LCK,1
renal cell carcinoma,PAZOPANIB,0,Completed,FGFR1,1
renal cell carcinoma,PAZOPANIB,0,Completed,CSF1R,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",PDGFRB,1
renal cell carcinoma,LENVATINIB,2,Recruiting,KDR,1
renal cell carcinoma,LENVATINIB,1,Completed,FLT4,1
renal cell carcinoma,LENVATINIB,1,Completed,KDR,1
renal cell carcinoma,LENVATINIB,1,Not yet recruiting,FLT1,1
renal cell carcinoma,LENVATINIB,1,Not yet recruiting,FLT4,1
renal cell carcinoma,LENVATINIB,1,Not yet recruiting,KDR,1
renal cell carcinoma,LENVATINIB,1,Terminated,FLT1,1
renal cell carcinoma,LENVATINIB,1,Terminated,FLT4,1
renal cell carcinoma,LENVATINIB,1,Terminated,KDR,1
renal cell carcinoma,LENVATINIB,2,Recruiting,FLT1,1
renal cell carcinoma,LENVATINIB,2,Recruiting,FLT4,1
renal cell carcinoma,LENVATINIB,3,Recruiting,FLT1,1
renal cell carcinoma,MK-2206,2,"Active, not recruiting",AKT1,1
renal cell carcinoma,LENVATINIB,3,Recruiting,FLT4,1
renal cell carcinoma,LENVATINIB,3,Recruiting,KDR,1
renal cell carcinoma,LINIFANIB,2,Completed,CSF1R,1
renal cell carcinoma,LINIFANIB,2,Completed,FLT1,1
renal cell carcinoma,LINIFANIB,2,Completed,FLT3,1
renal cell carcinoma,LINIFANIB,2,Completed,FLT4,1
renal cell carcinoma,LINIFANIB,2,Completed,KDR,1
renal cell carcinoma,LINIFANIB,2,Completed,PDGFRA,1
renal cell carcinoma,LINIFANIB,2,Completed,PDGFRB,1
renal cell carcinoma,LY-2584702,1,Terminated,RPS6KB1,1
renal cell carcinoma,LENVATINIB,1,Completed,FLT1,1
renal cell carcinoma,LENALIDOMIDE,1,Terminated,RBX1,1
renal cell carcinoma,LENALIDOMIDE,1,Terminated,DDB1,1
renal cell carcinoma,LENALIDOMIDE,1,Terminated,CUL4A,1
renal cell carcinoma,INTERFERON ALFA-2B,2,Terminated,IFNAR2,1
renal cell carcinoma,INTERFERON ALFA-2B,2,Unknown status,IFNAR1,1
renal cell carcinoma,INTERFERON ALFA-2B,2,Unknown status,IFNAR2,1
renal cell carcinoma,IODINE I 124 GIRENTUXIMAB,2,Completed,CA9,1
renal cell carcinoma,IPILIMUMAB,1,Unknown status,CTLA4,1
renal cell carcinoma,IPILIMUMAB,2,"Active, not recruiting",CTLA4,1
renal cell carcinoma,IPILIMUMAB,3,"Active, not recruiting",CTLA4,1
renal cell carcinoma,IPILIMUMAB,4,"Active, not recruiting",CTLA4,1
renal cell carcinoma,ISOTRETINOIN,1,Terminated,RARA,1
renal cell carcinoma,ISOTRETINOIN,1,Terminated,RARB,1
renal cell carcinoma,ISOTRETINOIN,1,Terminated,RARG,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB1,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB2A,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB2B,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB3,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB4A,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB4B,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB6,1
renal cell carcinoma,IXABEPILONE,2,Completed,TUBB8,1
renal cell carcinoma,LENALIDOMIDE,1,Terminated,CRBN,1
renal cell carcinoma,MEDROXYPROGESTERONE ACETATE,3,Completed,PGR,1
renal cell carcinoma,MK-2206,2,"Active, not recruiting",AKT2,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",PDGFRA,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC7,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB8,1
renal cell carcinoma,PANITUMUMAB,2,Completed,EGFR,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC1,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC10,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC11,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC2,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC3,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC4,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC5,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC6,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC8,1
renal cell carcinoma,MK-2206,2,"Active, not recruiting",AKT3,1
renal cell carcinoma,PANOBINOSTAT,2,Completed,HDAC9,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",CSF1R,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",FGFR1,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",FGFR3,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",FLT1,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",FLT4,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",ITK,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",KDR,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",KIT,1
renal cell carcinoma,PAZOPANIB,0,"Active, not recruiting",LCK,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB6,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB4B,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB4A,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB3,1
renal cell carcinoma,MLN-1117,2,"Active, not recruiting",PIK3CA,1
renal cell carcinoma,MYCOPHENOLATE MOFETIL,1,"Active, not recruiting",IMPDH1,1
renal cell carcinoma,MYCOPHENOLATE MOFETIL,1,"Active, not recruiting",IMPDH2,1
renal cell carcinoma,NAPTUMOMAB ESTAFENATOX,2,Completed,TPBG,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FGFR1,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FGFR2,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FGFR3,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FGFR4,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FLT1,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",FLT4,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",KDR,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",PDGFRA,1
renal cell carcinoma,NINTEDANIB,2,"Active, not recruiting",PDGFRB,1
renal cell carcinoma,NIVOLUMAB,1,Unknown status,PDCD1,1
renal cell carcinoma,NIVOLUMAB,2,Not yet recruiting,PDCD1,1
renal cell carcinoma,NIVOLUMAB,2,Withdrawn,PDCD1,1
renal cell carcinoma,NIVOLUMAB,3,"Active, not recruiting",PDCD1,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB1,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB2A,1
renal cell carcinoma,PACLITAXEL,1,Completed,TUBB2B,1
renal cell carcinoma,GEMCITABINE,2,Withdrawn,POLE2,1
lupus nephritis,MYCOPHENOLIC ACID,2,Completed,IMPDH2,1
nephrotic syndrome,ALDESLEUKIN,2,Withdrawn,IL2RB,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFB7,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA6,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA7,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA8,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA9,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFAB1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFAF1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFAF2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFAF3,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFAF4,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB10,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB11,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB3,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB4,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB5,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB6,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB7,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB8,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFB9,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFC1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFC2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS3,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS4,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS5,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS6,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS7,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA5,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA4L2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA4,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFV3,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFB9,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFC1,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFC2,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS1,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS2,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS3,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS4,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS5,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS6,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS7,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFS8,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFV1,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFV2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,GPD2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA3,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND3,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND4,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND4L,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND5,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,MT-ND6,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA10,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA11,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA12,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA13,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFA2,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFS8,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFV1,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFV2,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE10A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE1A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE1B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE1C,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE2A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE3A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE3B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE4A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE4B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE4C,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE4D,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE5A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6C,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,ADORA2A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6D,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6G,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE6H,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE7A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE7B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE8A,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE8B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,PDE9A,1
chronic kidney disease,PENTOXIFYLLINE,2,Terminated,ADORA2A,1
chronic kidney disease,PENTOXIFYLLINE,2,Terminated,ADORA2B,1
chronic kidney disease,PENTOXIFYLLINE,2,Terminated,PDE10A,1
chronic kidney disease,PENTOXIFYLLINE,2,Terminated,PDE1A,1
chronic kidney disease,PENTOXIFYLLINE,2,Terminated,PDE1B,1
chronic kidney disease,PENTOXIFYLLINE,2,Completed,ADORA2B,1
chronic kidney disease,PARICALCITOL,4,Unknown status,VDR,1
chronic kidney disease,METFORMIN,3,Not yet recruiting,NDUFV3,1
chronic kidney disease,MYCOPHENOLIC ACID,2,Unknown status,IMPDH1,1
chronic kidney disease,METHYLPREDNISOLONE,2,Terminated,NR3C1,1
chronic kidney disease,METHYLPREDNISOLONE,3,Completed,NR3C1,1
chronic kidney disease,METHYLPREDNISOLONE,4,Recruiting,NR3C1,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,1,Unknown status,IMPDH1,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,1,Unknown status,IMPDH2,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,3,Completed,IMPDH1,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,3,Completed,IMPDH2,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,4,Recruiting,IMPDH1,1
chronic kidney disease,MYCOPHENOLATE MOFETIL,4,Recruiting,IMPDH2,1
chronic kidney disease,MYCOPHENOLIC ACID,1,Completed,IMPDH1,1
chronic kidney disease,MYCOPHENOLIC ACID,1,Completed,IMPDH2,1
chronic kidney disease,MYCOPHENOLIC ACID,2,Completed,IMPDH1,1
chronic kidney disease,MYCOPHENOLIC ACID,2,Completed,IMPDH2,1
chronic kidney disease,MYCOPHENOLIC ACID,2,Unknown status,IMPDH2,1
chronic kidney disease,PARICALCITOL,4,Terminated,VDR,1
chronic kidney disease,MYCOPHENOLIC ACID,3,Recruiting,IMPDH1,1
chronic kidney disease,MYCOPHENOLIC ACID,3,Recruiting,IMPDH2,1
chronic kidney disease,MYCOPHENOLIC ACID,4,Recruiting,IMPDH1,1
chronic kidney disease,MYCOPHENOLIC ACID,4,Recruiting,IMPDH2,1
chronic kidney disease,MYCOPHENOLIC ACID,4,Withdrawn,IMPDH1,1
chronic kidney disease,MYCOPHENOLIC ACID,4,Withdrawn,IMPDH2,1
chronic kidney disease,NALFURAFINE,1,Completed,OPRK1,1
chronic kidney disease,NIFEDIPINE,2,Unknown status,CACNA1C,1
chronic kidney disease,NIFEDIPINE,2,Unknown status,CACNA1D,1
chronic kidney disease,NIFEDIPINE,2,Unknown status,CACNA1F,1
chronic kidney disease,NIFEDIPINE,2,Unknown status,CACNA1S,1
chronic kidney disease,OBINUTUZUMAB,1,Completed,MS4A1,1
chronic kidney disease,OXYCODONE,4,Unknown status,OPRM1,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFB8,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFB6,1
chronic kidney disease,DROTRECOGIN ALFA (ACTIVATED),2,Completed,F8,1
chronic kidney disease,METFORMIN,2,Unknown status,NDUFB5,1
chronic kidney disease,INSULIN PORK,4,Completed,INSR,1
chronic kidney disease,IRBESARTAN,2,Completed,AGTR1,1
chronic kidney disease,LAPATINIB,1,Completed,EGFR,1
chronic kidney disease,LAPATINIB,1,Completed,ERBB2,1
chronic kidney disease,LOSARTAN,3,Recruiting,AGTR1,1
chronic kidney disease,LUNACALCIPOL,2,Completed,VDR,1
chronic kidney disease,LUNACALCIPOL,2,Withdrawn,VDR,1
chronic kidney disease,LY2623091,1,Completed,NR3C2,1
chronic kidney disease,LY2623091,2,Completed,NR3C2,1
chronic kidney disease,METFORMIN,2,Recruiting,GPD2,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND1,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND2,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND3,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND4,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND4L,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND5,1
chronic kidney disease,METFORMIN,2,Recruiting,MT-ND6,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA1,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA10,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA11,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA12,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA13,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA2,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA3,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA4,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA4L2,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA5,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA6,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA7,1
chronic kidney disease,INSULIN HUMAN,4,Completed,INSR,1
chronic kidney disease,ILOPROST,2,Completed,PTGIR,1
chronic kidney disease,HYDROCHLOROTHIAZIDE,4,Recruiting,SLC12A3,1
chronic kidney disease,EPOETIN ALFA,3,Terminated,EPOR,1
chronic kidney disease,EFALIZUMAB,1,Terminated,ITGAL,1
chronic kidney disease,EMPAGLIFLOZIN,2,Recruiting,SLC5A2,1
chronic kidney disease,EMPAGLIFLOZIN,3,Recruiting,SLC5A2,1
chronic kidney disease,ENALAPRIL,1,Unknown status,ACE,1
chronic kidney disease,EPLERENONE,1,Completed,NR3C2,1
chronic kidney disease,EPLERENONE,2,Completed,NR3C2,1
chronic kidney disease,EPLERENONE,2,Unknown status,NR3C2,1
chronic kidney disease,EPLERENONE,3,Recruiting,NR3C2,1
chronic kidney disease,EPLERENONE,3,Terminated,NR3C2,1
chronic kidney disease,EPLERENONE,4,Completed,NR3C2,1
chronic kidney disease,EPOETIN ALFA,2,Completed,EPOR,1
chronic kidney disease,EPOETIN ALFA,2,Unknown status,EPOR,1
chronic kidney disease,EPOETIN ALFA,3,Recruiting,EPOR,1
chronic kidney disease,ERGOCALCIFEROL,3,Terminated,VDR,1
chronic kidney disease,HYDROCHLOROTHIAZIDE,4,Completed,SLC12A3,1
chronic kidney disease,ERGOCALCIFEROL,4,Not yet recruiting,VDR,1
chronic kidney disease,ESCITALOPRAM,2,Terminated,SLC6A4,1
chronic kidney disease,ETANERCEPT,2,Terminated,TNF,1
chronic kidney disease,EVEROLIMUS,2,Unknown status,FKBP1A,1
chronic kidney disease,EVEROLIMUS,3,Recruiting,FKBP1A,1
chronic kidney disease,EVEROLIMUS,3,Terminated,FKBP1A,1
chronic kidney disease,FLURANDRENOLIDE,3,Completed,NR3C1,1
chronic kidney disease,FOSINOPRIL,4,Unknown status,ACE,1
chronic kidney disease,FUROSEMIDE,4,Completed,SLC12A1,1
chronic kidney disease,FUROSEMIDE,4,Unknown status,SLC12A1,1
chronic kidney disease,GOSOGLIPTIN,1,Completed,DPP4,1
chronic kidney disease,HEPARIN SODIUM,4,Completed,SERPINC1,1
chronic kidney disease,HEPARIN SODIUM,4,Unknown status,SERPINC1,1
chronic kidney disease,METFORMIN,2,Recruiting,NDUFA8,1
